index,channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,channel10,channel11,channel12,channel13,channel14,channel15
4014,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0
4015,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1
4016,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1
4017,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
4018,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
4019,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
4020,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1
4021,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0
4022,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0
4023,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
4024,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0
4025,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
4026,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0
4027,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1
4028,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1
4029,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
4030,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0
4031,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1
4032,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1
4033,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1
4034,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
4035,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0
4036,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1
4037,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1
4038,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1
4039,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1
4040,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0
4041,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
4042,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0
4043,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1
4044,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1
4045,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1
4046,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
4047,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0
4048,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
4049,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
4050,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1
4051,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
4052,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1
4053,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1
4054,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
4055,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1
4056,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
4057,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
4058,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1
4059,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1
4060,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
4061,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1
4062,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1
4063,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0
4064,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
4065,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
4066,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1
4067,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
4068,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0
4069,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1
4070,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1
4071,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1
4072,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1
4073,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1
4074,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1
4075,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1
4076,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1
4077,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
4078,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1
4079,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0
4080,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1
4081,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1
4082,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0
4083,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0
4084,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1
4085,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
4086,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0
4087,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1
4088,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
4089,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1
4090,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1
4091,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
4092,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1
4093,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0
4094,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4095,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1
4096,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1
4097,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1
4098,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1
4099,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1
4100,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
4101,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1
4102,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0
4103,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1
4104,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1
4105,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1
4106,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1
4107,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1
4108,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0
4109,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1
4110,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
4111,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
4112,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1
4113,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0
4114,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1
4115,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1
4116,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0
4117,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
4118,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1
4119,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1
4120,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0
4121,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1
4122,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1
4123,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1
4124,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4125,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1
4126,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
4127,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
4128,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1
4129,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1
4130,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0
4131,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1
4132,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1
4133,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1
4134,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0
4135,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
4136,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1
4137,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0
4138,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1
4139,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
4140,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
4141,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1
4142,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0
4143,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1
4144,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1
4145,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1
4146,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
4147,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1
4148,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
4149,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
4150,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
4151,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1
4152,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
4153,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1
4154,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1
4155,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
4156,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
4157,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1
4158,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
4159,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
4160,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1
4161,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1
4162,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
4163,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1
4164,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1
4165,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1
4166,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1
4167,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1
4168,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4169,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
4170,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1
4171,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1
4172,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4173,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1
4174,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
4175,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1
4176,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0
4177,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
4178,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
4179,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1
4180,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
4181,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0
4182,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
4183,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1
4184,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1
4185,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1
4186,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1
4187,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1
4188,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
4189,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
4190,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1
4191,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1
4192,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1
4193,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1
4194,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
4195,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0
4196,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
4197,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1
4198,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1
4199,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
4200,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1
4201,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1
4202,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
4203,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1
4204,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0
4205,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
4206,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
4207,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0
4208,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1
4209,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0
4210,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1
4211,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0
4212,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0
4213,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
4214,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
4215,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1
4216,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
4217,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
4218,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
4219,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
4220,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4221,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
4222,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1
4223,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0
4224,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1
4225,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
4226,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1
4227,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4228,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1
4229,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1
4230,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
4231,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
4232,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
4233,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1
4234,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
4235,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1
4236,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4237,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
4238,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
4239,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
4240,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1
4241,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
4242,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1
4243,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
4244,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0
4245,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
4246,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4247,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
4248,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1
4249,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
4250,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
4251,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1
4252,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
4253,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
4254,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
4255,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
4256,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
4257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4258,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0
4259,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1
4260,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1
4261,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
4262,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1
4263,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
4264,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1
4265,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1
4266,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0
4267,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1
4268,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
4269,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1
4270,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1
4271,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4272,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
4273,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1
4274,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1
4275,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
4276,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
4277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0
4279,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
4280,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4281,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
4282,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1
4283,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
4284,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
4285,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
4286,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
4287,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1
4288,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0
4289,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1
4290,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4291,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4293,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1
4294,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1
4295,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1
4296,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
4297,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
4298,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
4299,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
4300,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
4301,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
4302,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
4303,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
4304,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4305,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0
4306,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
4307,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1
4308,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
4309,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4310,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
4311,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0
4312,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1
4313,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4314,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1
4315,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1
4316,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0
4317,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
4318,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0
4319,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
4320,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
4321,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1
4322,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
4323,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1
4324,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1
4325,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1
4326,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1
4327,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
4328,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1
4329,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1
4330,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0
4331,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
4332,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1
4333,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1
4334,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1
4335,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
4336,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
4337,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1
4338,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1
4339,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
4340,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0
4341,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1
4342,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
4343,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4344,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
4345,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
4346,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
4347,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
4348,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
4349,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
4350,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
4351,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1
4352,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
4353,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
4354,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
4355,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1
4356,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1
4357,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1
4358,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1
4359,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1
4360,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1
4361,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0
4362,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1
4363,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0
4364,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1
4365,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
4366,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
4367,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
4368,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
4369,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1
4370,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0
4371,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1
4372,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1
4373,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1
4374,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1
4375,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
4376,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
4377,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
4378,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4379,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
4380,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
4381,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
4382,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
4383,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0
4384,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
4385,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
4386,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
4387,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
4388,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0
4389,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1
4390,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
4391,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
4392,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1
4393,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
4394,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
4395,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
4396,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
4397,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1
4398,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1
4399,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1
4400,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0
4401,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
4402,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4403,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
4404,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
4405,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1
4406,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
4407,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
4408,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0
4409,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
4410,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1
4411,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
